Creator,Creator ID,Media ID,Filename,URL,Size (KB)
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-7f6064f9969f47749a4c25df922e27bec4f12c96-1920x1301-jpg","20656_hanne-bay-luehrssen_necklace_rollon_red_white.jpg","https://cdn.sanity.io/images/b8bczekj/production/7f6064f9969f47749a4c25df922e27bec4f12c96-1920x1301.jpg",56
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-81aa3d439112d996995003b9bf64b1ac43a76475-1920x1300-jpg","27225_susanne-elstner-brosche-steicheln-erlaubt-silber-geschwaerzt-900-gold-750-gold.jpg","https://cdn.sanity.io/images/b8bczekj/production/81aa3d439112d996995003b9bf64b1ac43a76475-1920x1300.jpg",163
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-82552a2a76160dd779cac534a749ad1fd78b39f6-1920x1300-jpg","60840_grassi-museum_teekanne-central-park_entwurf-mikaela-doerfel_porzellanmanufaktur-fuerstenberg_ausfuehrung-2003.jpg","https://cdn.sanity.io/images/b8bczekj/production/82552a2a76160dd779cac534a749ad1fd78b39f6-1920x1300.jpg",34
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-8405b8e033aad243396e7d73dbdaeecbed93bce4-1920x1300-jpg","57048_johannes-nagel_stegreif_photo-tom-dachs.jpg","https://cdn.sanity.io/images/b8bczekj/production/8405b8e033aad243396e7d73dbdaeecbed93bce4-1920x1300.jpg",197
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-876091f943ff531bde6291efc55b8bc25ea926e2-122x122-jpg","57012_anne-ute-kaden_portrait.jpg","https://cdn.sanity.io/images/b8bczekj/production/876091f943ff531bde6291efc55b8bc25ea926e2-122x122.jpg",30
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-87f1173d1c77ef2de7a633f73cb0f2cdcf007a4c-1920x1300-jpg","49630_kazimir-malevich_suprematistische-teekanne.jpg","https://cdn.sanity.io/images/b8bczekj/production/87f1173d1c77ef2de7a633f73cb0f2cdcf007a4c-1920x1300.jpg",122
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-8983fa44772462962f7bd6b1c2a917c13bd98084-1920x1300-jpg","57231_annette-lechler_bdk_art-aurea.jpg","https://cdn.sanity.io/images/b8bczekj/production/8983fa44772462962f7bd6b1c2a917c13bd98084-1920x1300.jpg",152
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-8c9ab59e4462aad4d4648d10b6eb266a92efba4e-1920x1301-jpg","27188_susanne-elstner-anha-cc-88nger-holzkohle-silber.jpg","https://cdn.sanity.io/images/b8bczekj/production/8c9ab59e4462aad4d4648d10b6eb266a92efba4e-1920x1301.jpg",128
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-8d49030f675dee0e50abc8d0ac8795f239e95b98-1920x1300-jpg","45892_annette-ehinger-ohrringe-img_14995.jpg","https://cdn.sanity.io/images/b8bczekj/production/8d49030f675dee0e50abc8d0ac8795f239e95b98-1920x1300.jpg",98
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-8f8a2a87ee5cbc6988b5a60033cacd81514dbac6-1920x1300-jpg","47849_oldenburger-schloss-stichproben-susanne-klinke-dekor.jpg","https://cdn.sanity.io/images/b8bczekj/production/8f8a2a87ee5cbc6988b5a60033cacd81514dbac6-1920x1300.jpg",590
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-8fce25f40089e65016787f9b09ad0b1a248ce2a7-1920x2506-jpg","57052_johannes-nagel_winding-vessel_photo-tom-dachs.jpg","https://cdn.sanity.io/images/b8bczekj/production/8fce25f40089e65016787f9b09ad0b1a248ce2a7-1920x2506.jpg",471
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-91725c5ef1946b2c6c595f79fa8459a381a76a0d-1920x1300-jpg","53862_elke-dannenberg_meissen-manufactory_photo-tomas-bertelsen.jpg","https://cdn.sanity.io/images/b8bczekj/production/91725c5ef1946b2c6c595f79fa8459a381a76a0d-1920x1300.jpg",187
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-92a15eec764dd12c67ed01042fe90fef4f02adae-1920x1300-jpg","20666_hanne-bay-luehrssen_ring_egg1_green.jpg","https://cdn.sanity.io/images/b8bczekj/production/92a15eec764dd12c67ed01042fe90fef4f02adae-1920x1300.jpg",31
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-937300a9268648f3acddfc7bd25adee1c0326235-1920x1300-jpg","58949_galerie-rosemarie-jaeger_gefaessskulpturen_rudolf-bott-und-johannes-nagel_foto-johannes-nagel-2.jpg","https://cdn.sanity.io/images/b8bczekj/production/937300a9268648f3acddfc7bd25adee1c0326235-1920x1300.jpg",315
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-93cee53eed22a6662f3d32e8543272689620241e-1920x1299-jpg","25266_hannebay_luehrssen_3_werkstatt_ideen.jpg","https://cdn.sanity.io/images/b8bczekj/production/93cee53eed22a6662f3d32e8543272689620241e-1920x1299.jpg",187
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-9467f0a7bed4f79b47c9a261e7ce480ba90a7ce6-1920x1300-jpg","55634_barbara-schrobenhauser_danner-ehrenpreis.jpg","https://cdn.sanity.io/images/b8bczekj/production/9467f0a7bed4f79b47c9a261e7ce480ba90a7ce6-1920x1300.jpg",28
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-94922ae2394a63da921dc5042f08f4bc855c74bc-1920x1300-jpg","54265_susanne-elstner_jac-jewellery-art-concept.jpg","https://cdn.sanity.io/images/b8bczekj/production/94922ae2394a63da921dc5042f08f4bc855c74bc-1920x1300.jpg",367
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-95074de2af9d45d975b250da066446535cf7588f-1920x1300-jpg","49491_vv-galerie_hammer-susanne_wiener-schmucktage-2016.jpg","https://cdn.sanity.io/images/b8bczekj/production/95074de2af9d45d975b250da066446535cf7588f-1920x1300.jpg",396
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-954db3739e4e9580ae2617501961748d645729fa-1920x2506-jpg","61577_danner-preis-2023_gunther-pfeffer_vitrinenschrank-raster-2.jpg","https://cdn.sanity.io/images/b8bczekj/production/954db3739e4e9580ae2617501961748d645729fa-1920x2506.jpg",278
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-95742c2ebc49c3bedf56b1b5873be89b21088c33-1920x1300-jpg","26433_europaisches-glas-studioglas-242-auktion-dr-fischer-2.jpg","https://cdn.sanity.io/images/b8bczekj/production/95742c2ebc49c3bedf56b1b5873be89b21088c33-1920x1300.jpg",156
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-95f74e616cc1af1c68384eba5d5ba50905e479c0-1920x1300-jpg","61159_friedrich-becker-preis-2023_susanne-hammer.jpg","https://cdn.sanity.io/images/b8bczekj/production/95f74e616cc1af1c68384eba5d5ba50905e479c0-1920x1300.jpg",76
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-982f81340ceef79e3fa9dadfe8bb3fb02585e645-350x241-png","3086_viceversa_lausanne.png","https://cdn.sanity.io/images/b8bczekj/production/982f81340ceef79e3fa9dadfe8bb3fb02585e645-350x241.png",117
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-98a986c310b3a9ebeeb4f2ca9c08f7f984e5e250-1920x1300-jpg","27190_susanne-elstner-brosche-aus-der-asche-holzkohle-750-gold.jpg","https://cdn.sanity.io/images/b8bczekj/production/98a986c310b3a9ebeeb4f2ca9c08f7f984e5e250-1920x1300.jpg",123
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-98b524201615e718da79aa25db6f624308a9f86f-1304x1323-jpg","4680_12_portait_annen.jpg","https://cdn.sanity.io/images/b8bczekj/production/98b524201615e718da79aa25db6f624308a9f86f-1304x1323.jpg",1743
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-99be9df7c3f49a8773ef221d16d4359eb2b1d228-1920x2506-jpg","58625_bibi-smit_swarm-mobile_photo-annemarie-sabelis.jpg","https://cdn.sanity.io/images/b8bczekj/production/99be9df7c3f49a8773ef221d16d4359eb2b1d228-1920x2506.jpg",293
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-9a66bec3c4eb578cf59ab08613af79adbcbf984b-1300x1920-jpg","21853_johannes-nagel-img_0458web.jpg","https://cdn.sanity.io/images/b8bczekj/production/9a66bec3c4eb578cf59ab08613af79adbcbf984b-1300x1920.jpg",297
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-9a87d647ca03b9f504a307509b4e16fa059472e2-1920x1300-jpg","27231_susanne-elstner-ohrschmuck-streicheln-erlaubt-silber-geschwaerzt-750-gold.jpg","https://cdn.sanity.io/images/b8bczekj/production/9a87d647ca03b9f504a307509b4e16fa059472e2-1920x1300.jpg",127
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-9ad17959894c3780aaaee137c70e8dec7ee46306-350x233-jpg","3587_laden-susanne-baudrexel.jpg","https://cdn.sanity.io/images/b8bczekj/production/9ad17959894c3780aaaee137c70e8dec7ee46306-350x233.jpg",27
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-9ae3a30968f550360dd5bf0e1f7eaf3e193558de-1920x1300-jpg","48129_annette-lechler-schmuckmkuenzli__mg_7136_o.jpg","https://cdn.sanity.io/images/b8bczekj/production/9ae3a30968f550360dd5bf0e1f7eaf3e193558de-1920x1300.jpg",182
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-9ae3c8c76f334c80e177cdcbc6ef6e94eab23d74-1920x1300-jpg","57265_violette-fassbaender_ausbluehung_porzellan_galerie-marianne-heller_art-aurea.jpg","https://cdn.sanity.io/images/b8bczekj/production/9ae3c8c76f334c80e177cdcbc6ef6e94eab23d74-1920x1300.jpg",313
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-9d9f97ffe110a3d5f82dd255f37d76c3c1723069-1920x1300-jpg","56786_susanne-elstner_kastenbrosche.jpg","https://cdn.sanity.io/images/b8bczekj/production/9d9f97ffe110a3d5f82dd255f37d76c3c1723069-1920x1300.jpg",183
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-9dc330c76d342283c4694342500fce153acbddb3-370x370-jpg","4415_johannes-nagel_portrait.jpg","https://cdn.sanity.io/images/b8bczekj/production/9dc330c76d342283c4694342500fce153acbddb3-370x370.jpg",31
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-9df7a9d1a8a98362a59b815d861a5e76c0b81321-1873x1873-jpg","Fischer_Anne-Gefaess-aus-Bronze-Bronze-Foto-Brigitte-Sauer_bearbeitettest.jpg","https://cdn.sanity.io/images/b8bczekj/production/9df7a9d1a8a98362a59b815d861a5e76c0b81321-1873x1873.jpg",201
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-9e6482fa76f62323cffc923ee975f480325087a2-1920x1301-jpg","45777_portrait-anne-fischer_bearbeitet.jpg","https://cdn.sanity.io/images/b8bczekj/production/9e6482fa76f62323cffc923ee975f480325087a2-1920x1301.jpg",195
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-9f318940b4b504cb2c9b84d7c71e1f6594491474-1920x1300-jpg","52792_susanne-holzinger_papier-kunst_handwerksform-hannover.jpg","https://cdn.sanity.io/images/b8bczekj/production/9f318940b4b504cb2c9b84d7c71e1f6594491474-1920x1300.jpg",61
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-9fe6ac726f122cc9865e344aa7631f6b6b182a50-1920x1300-jpg","48796_johannes-nagel-keramik.jpg","https://cdn.sanity.io/images/b8bczekj/production/9fe6ac726f122cc9865e344aa7631f6b6b182a50-1920x1300.jpg",551
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-a0f561feab46dd6e8eaedb796eb8a9a91ac19fa7-1920x1300-jpg","59013_cologne-fine-art_juliane-schoelss_galerie-rosemarie-jaeger_danner-stiftung-muenchen_eva-juenger.jpg","https://cdn.sanity.io/images/b8bczekj/production/a0f561feab46dd6e8eaedb796eb8a9a91ac19fa7-1920x1300.jpg",67
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-a2091fadc256e5525d1fddaa8e7e7a0fed4c5b17-1181x787-jpg","25264_hannebay_luehrssen_2_werkstatt.jpg","https://cdn.sanity.io/images/b8bczekj/production/a2091fadc256e5525d1fddaa8e7e7a0fed4c5b17-1181x787.jpg",167
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-a209a63d1f1380485d4f366e27e957606a43c1f3-300x300-jpg","27184_susanne-elstner.jpg","https://cdn.sanity.io/images/b8bczekj/production/a209a63d1f1380485d4f366e27e957606a43c1f3-300x300.jpg",12
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-a29831677ad8e45c5633b3717e2b539883c1fa5d-1920x1300-jpg","27456_anne_andersson_reisehandtuecher-2014.jpg","https://cdn.sanity.io/images/b8bczekj/production/a29831677ad8e45c5633b3717e2b539883c1fa5d-1920x1300.jpg",702
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-a2c69e89e6a9ec78f1c9258f3e9b70a50ce06dfe-1920x1300-jpg","26869_susanne-siegert-sieraad.jpg","https://cdn.sanity.io/images/b8bczekj/production/a2c69e89e6a9ec78f1c9258f3e9b70a50ce06dfe-1920x1300.jpg",59
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-a300ecbefd476ec33b37d2e6bc77908d284e7bdd-1920x1300-jpg","47843_oldenburger-schloss-stichproben-marianne-herbrich-paar-2.jpg","https://cdn.sanity.io/images/b8bczekj/production/a300ecbefd476ec33b37d2e6bc77908d284e7bdd-1920x1300.jpg",553
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-a3ad71e47f87043be4b2c662a98b91994bdcad90-1920x2697-jpg","56443_prof-dr-florian-hufnagl_foto-c-hannes-magerstaedt.jpg","https://cdn.sanity.io/images/b8bczekj/production/a3ad71e47f87043be4b2c662a98b91994bdcad90-1920x2697.jpg",716
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-a3d75614f8dafc7d7841d119548310d7ff2b5468-1920x1300-jpg","63476_annette-zey_maya-fenderl_wahlverwandtschaften_forum-angewandte-kunst-nuernberg.jpg","https://cdn.sanity.io/images/b8bczekj/production/a3d75614f8dafc7d7841d119548310d7ff2b5468-1920x1300.jpg",272
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-a48802cd84d77c09af5531b6e7b2308a7630e1ef-1920x1920-jpg","63787_weihnachtsmesse-karlsruhe_susanne-hoegner.jpg","https://cdn.sanity.io/images/b8bczekj/production/a48802cd84d77c09af5531b6e7b2308a7630e1ef-1920x1920.jpg",211
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-a57ce8495fa113e7b7bc5ff35ff92af70a7bbc07-1920x1300-jpg","52178_annette-lechler_schmuck_form-bodensee.jpg","https://cdn.sanity.io/images/b8bczekj/production/a57ce8495fa113e7b7bc5ff35ff92af70a7bbc07-1920x1300.jpg",251
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-a77adbcb6a7a2f1b5d03075a2dcb3cb29abf28a2-1920x1300-jpg","52573_lapislazulikette_michael-becker_ehrenpreis_danner-wettbewerb-2017_photo-eva-juenger.jpg","https://cdn.sanity.io/images/b8bczekj/production/a77adbcb6a7a2f1b5d03075a2dcb3cb29abf28a2-1920x1300.jpg",49
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-a9676d8215799b4795c30761b09ea15f9e79a670-1920x1300-jpg","20654_hanne-bay-luehrssen_necklace_chain_black.jpg","https://cdn.sanity.io/images/b8bczekj/production/a9676d8215799b4795c30761b09ea15f9e79a670-1920x1300.jpg",99
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-ab2dbb65a2e85cb772ce7e31357dbf909799078c-1300x1920-jpg","21247_johannes-nagel-vessels-perhaps-for-print4.jpg","https://cdn.sanity.io/images/b8bczekj/production/ab2dbb65a2e85cb772ce7e31357dbf909799078c-1300x1920.jpg",2039
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-addc0e2ff09f6cd91661e1f12845ba25fdf20d1e-1300x1920-jpg","22674_fools-gold-hanne-enemark-2014-represented-at-collect-by-the-gallery-at-london-glassblowing-photo-ester-segarra-price-550-jpg.jpg","https://cdn.sanity.io/images/b8bczekj/production/addc0e2ff09f6cd91661e1f12845ba25fdf20d1e-1300x1920.jpg",165
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-aef0e7b7a11e322f96a79a2457a80a77a8bc71f2-1920x1300-jpg","25908_ulrike-scriba-teekanne-silber.jpg","https://cdn.sanity.io/images/b8bczekj/production/aef0e7b7a11e322f96a79a2457a80a77a8bc71f2-1920x1300.jpg",113
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-b111a2fc3c1c69b2241a2e9f1ca3ec85c89233fa-1300x1920-jpg","23350_mariannewurst01_mkuenzli.jpg","https://cdn.sanity.io/images/b8bczekj/production/b111a2fc3c1c69b2241a2e9f1ca3ec85c89233fa-1300x1920.jpg",255
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-b15e59d56564c236a3e14c1d747a0beb1382aded-1920x1300-jpg","53956_annegret-portsteffen_craftkontor_blickwechsel.jpg","https://cdn.sanity.io/images/b8bczekj/production/b15e59d56564c236a3e14c1d747a0beb1382aded-1920x1300.jpg",139
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-b1c52e44efce8c6730cab4c551385f8c83e91041-1300x1920-jpg","23362_susannegoldbach01_mkuenzli.jpg","https://cdn.sanity.io/images/b8bczekj/production/b1c52e44efce8c6730cab4c551385f8c83e91041-1300x1920.jpg",251
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-b1f53feec7d78406b9357cc3cf97443fc2f2c9ef-1920x1300-jpg","56501_annette-ehinger.jpg","https://cdn.sanity.io/images/b8bczekj/production/b1f53feec7d78406b9357cc3cf97443fc2f2c9ef-1920x1300.jpg",174
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-b238e33c7f1cdbab45c293fbd2daeca12e0d27f5-1920x1300-jpg","20668_hanne-bay-luehrssen_ring_egg2_red.jpg","https://cdn.sanity.io/images/b8bczekj/production/b238e33c7f1cdbab45c293fbd2daeca12e0d27f5-1920x1300.jpg",32
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-b312a49a85ffbc7256b180f1303f0f9fe7c155f8-1920x1300-jpg","55636_christoph-leuner_danner-ehrenpreis.jpg","https://cdn.sanity.io/images/b8bczekj/production/b312a49a85ffbc7256b180f1303f0f9fe7c155f8-1920x1300.jpg",49
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-b401349e4e97c446b0f283b64778b7f5b3a2f3f4-1920x1300-jpg","63766_annette-lechler_schmuckdesign_schalenverkettung3.jpg","https://cdn.sanity.io/images/b8bczekj/production/b401349e4e97c446b0f283b64778b7f5b3a2f3f4-1920x1300.jpg",237
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-b4a463fa6102f3480633f98c418680aa7c36a341-1800x2546-jpg","50417_susanne_kuschek_fluir.jpg","https://cdn.sanity.io/images/b8bczekj/production/b4a463fa6102f3480633f98c418680aa7c36a341-1800x2546.jpg",289
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-b5a5559878e9bc847b1e7972d25dcd7bf8fe3a6e-1920x1300-jpg","52823_susanne-bax_textile-installation_talente_ihm.jpg","https://cdn.sanity.io/images/b8bczekj/production/b5a5559878e9bc847b1e7972d25dcd7bf8fe3a6e-1920x1300.jpg",437
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-b5cdcd5f23e7a98f26ddeac888b98b91fd7c2396-1920x1300-jpg","27186_susanne-elstner-3-broschen-holzkohle-silber-geschwa-cc-88rzt.jpg","https://cdn.sanity.io/images/b8bczekj/production/b5cdcd5f23e7a98f26ddeac888b98b91fd7c2396-1920x1300.jpg",182
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-b6d2f79009d98eabadb359f475b0593169d44ec5-1920x1300-jpg","52563_christoph-leuner_ehrenpreis_danner-wettbewerb-2017_photo-eva-juenger.jpg","https://cdn.sanity.io/images/b8bczekj/production/b6d2f79009d98eabadb359f475b0593169d44ec5-1920x1300.jpg",41
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-b829d823038f264ee1a171ff4890a29726e03091-1920x1300-jpg","27198_susanne-elstner-brosche-holzkohle-silber.jpg","https://cdn.sanity.io/images/b8bczekj/production/b829d823038f264ee1a171ff4890a29726e03091-1920x1300.jpg",99
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-b82c62bc4a6dda79bacac1295eba5e62382510d6-1920x1300-jpg","64122_dagmar-eiden_eiden-porzellan_teekanne-haiku-flo-tau-tasse-haiku-daou-tschu-und-untertasse.jpg","https://cdn.sanity.io/images/b8bczekj/production/b82c62bc4a6dda79bacac1295eba5e62382510d6-1920x1300.jpg",37
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-ba464a9bcc3a815b9b2365124942ff1167598e6f-1920x1299-jpg","25268_hannebay_luehrssen_4_werkstatt_ideen.jpg","https://cdn.sanity.io/images/b8bczekj/production/ba464a9bcc3a815b9b2365124942ff1167598e6f-1920x1299.jpg",265
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-beb79fe1707cdea43fdf97abbbeafde90fd8e90f-1920x1300-jpg","52235_galerie-metzger_susanne-kallenbach_strukturvasen-triptychon.jpg","https://cdn.sanity.io/images/b8bczekj/production/beb79fe1707cdea43fdf97abbbeafde90fd8e90f-1920x1300.jpg",225
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-c009e3930cf2a11760f002fe323451497f657666-1920x1300-jpg","52571_ehrenpreis-danner-stiftung_ilse-aigner_barbara-schrobenhauser_gert-bruckner_danner-stiftung_photo-eva-juenger.jpg","https://cdn.sanity.io/images/b8bczekj/production/c009e3930cf2a11760f002fe323451497f657666-1920x1300.jpg",95
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-c0e19911861b8a01a9e25179677236968cce3961-1300x1920-jpg","25262_hannebay_luehrssen_1_portrait.jpg","https://cdn.sanity.io/images/b8bczekj/production/c0e19911861b8a01a9e25179677236968cce3961-1300x1920.jpg",233
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-c15e5b216943237a157a6b021ddb40449652abb1-1920x1300-jpg","52949_jac-jewellery-art-concept_susanne-elstner.jpg","https://cdn.sanity.io/images/b8bczekj/production/c15e5b216943237a157a6b021ddb40449652abb1-1920x1300.jpg",95
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-c299c31453f9371d8fe259a17bec1899a4730bb6-1920x1300-jpg","53632_susanne-goldbach_eunique.jpg","https://cdn.sanity.io/images/b8bczekj/production/c299c31453f9371d8fe259a17bec1899a4730bb6-1920x1300.jpg",34
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-c331b9adb4fd6c69be2c0bf21592d942f24a4314-1920x1299-jpg","20664_hanne-bay-luehrssen_necklace_rollon_spot.jpg","https://cdn.sanity.io/images/b8bczekj/production/c331b9adb4fd6c69be2c0bf21592d942f24a4314-1920x1299.jpg",51
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-c59ea6582660f919af95fb527cd2a3c4437bb7f5-1920x1300-jpg","48139_annette-lechler-schmuckmkuenzli_mg_7125c.jpg","https://cdn.sanity.io/images/b8bczekj/production/c59ea6582660f919af95fb527cd2a3c4437bb7f5-1920x1300.jpg",199
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-c62b319b6afaf703c14c09eab6629d0beae6d71c-1920x1300-jpg","52565_danner-preis_barbara-schrobenhauser_ehrenpreis_photo-eva-juenger.jpg","https://cdn.sanity.io/images/b8bczekj/production/c62b319b6afaf703c14c09eab6629d0beae6d71c-1920x1300.jpg",44
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-c8626691117dd5d96527c23965f5dbaa80c23574-1920x1300-jpg","54574_ueli-frischknecht_trogen-und-johannes-stieger_handwerk-form.jpg","https://cdn.sanity.io/images/b8bczekj/production/c8626691117dd5d96527c23965f5dbaa80c23574-1920x1300.jpg",51
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-c96de7f4185a0370b25e606cc534735ab52d3d50-1920x1300-jpg","49544_annette-refenes-hartmann_container-200316_textilgestalterin.jpg","https://cdn.sanity.io/images/b8bczekj/production/c96de7f4185a0370b25e606cc534735ab52d3d50-1920x1300.jpg",287
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-cae8d6e04394b5cd695d593e061e43d6fd0a45b6-1920x1300-jpg","48133_annette-lechler-schmuckmkuenzli__mg_7527.jpg","https://cdn.sanity.io/images/b8bczekj/production/cae8d6e04394b5cd695d593e061e43d6fd0a45b6-1920x1300.jpg",143
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-cb410811f364145f235eee052c46124e20c9a73b-1920x1300-jpg","53081_brosche_susanne-elstner_jewelry_gold-schmuckdesign.jpg","https://cdn.sanity.io/images/b8bczekj/production/cb410811f364145f235eee052c46124e20c9a73b-1920x1300.jpg",96
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-ce2f9e85587db132f05bf9fff4dacb350a4da15f-1920x1300-jpg","59981_susanne-elstner_nr-9_brosche-holzkohle-silber-2.jpg","https://cdn.sanity.io/images/b8bczekj/production/ce2f9e85587db132f05bf9fff4dacb350a4da15f-1920x1300.jpg",180
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-cf245338dd7969c917d592572715dc9485a102cf-1920x1300-jpg","58880_otto-baier_danner-stiftung_art-aurea.jpg","https://cdn.sanity.io/images/b8bczekj/production/cf245338dd7969c917d592572715dc9485a102cf-1920x1300.jpg",201
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-cf56130a10c0cae7140bc2bede5d9370f08ba762-1920x1300-jpg","46424_3_susanne-elstner_brosche_holzkohle-bernstein-silber-kunststoff.jpg","https://cdn.sanity.io/images/b8bczekj/production/cf56130a10c0cae7140bc2bede5d9370f08ba762-1920x1300.jpg",188
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-d05c91e9c50d0b619def7acfe09446c4b569b52c-1920x1300-jpg","54856_collect_galerie-metzger_hans-fischer.jpg","https://cdn.sanity.io/images/b8bczekj/production/d05c91e9c50d0b619def7acfe09446c4b569b52c-1920x1300.jpg",391
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-d0be7de6eb5378f29ee005849238e85dcff2634e-1920x1300-jpg","49612_ai-weiwei_kurator-peter-pakesch_foto-universalmuseum-joanneum_jj-kucek.jpg","https://cdn.sanity.io/images/b8bczekj/production/d0be7de6eb5378f29ee005849238e85dcff2634e-1920x1300.jpg",516
"Anne Fischer","5Nnn2PqcEKG4dqRP9h3xsI","image-d43e11102db74b31070a4fac68f0ce9d865218ac-1920x2220-jpg","52575_villa-stuck_flechter-ei_emmanuel-heringer_dannerpreis.jpg","https://cdn.sanity.io/images/b8bczekj/production/d43e11102db74b31070a4fac68f0ce9d865218ac-1920x2220.jpg",211
